store_id,sku_id,stock_on_hand,reorder_point,snapshot_date
10,1183,86,20,2025-12-31
10,1119,32,20,2025-12-31
10,1045,60,20,2025-12-31
10,1154,126,20,2025-12-31
10,1115,176,20,2025-12-31
10,1036,195,20,2025-12-31
10,1138,170,20,2025-12-31
10,1166,66,20,2025-12-31
10,1102,51,20,2025-12-31
10,1137,69,20,2025-12-31
10,1142,127,20,2025-12-31
10,1078,41,20,2025-12-31
10,1162,168,20,2025-12-31
10,1009,145,20,2025-12-31
10,1021,22,20,2025-12-31
10,1023,160,20,2025-12-31
10,1065,65,20,2025-12-31
10,1134,184,20,2025-12-31
10,1103,80,20,2025-12-31
10,1094,52,20,2025-12-31
10,1070,12,20,2025-12-31
10,1146,189,20,2025-12-31
10,1051,52,20,2025-12-31
10,1165,184,20,2025-12-31
10,1093,110,20,2025-12-31
10,1022,110,20,2025-12-31
10,1058,148,20,2025-12-31
10,1133,59,20,2025-12-31
10,1177,71,20,2025-12-31
10,1084,176,20,2025-12-31
10,1184,133,20,2025-12-31
10,1135,40,20,2025-12-31
10,1031,109,20,2025-12-31
10,1087,175,20,2025-12-31
10,1012,192,20,2025-12-31
10,1090,138,20,2025-12-31
10,1061,181,20,2025-12-31
10,1200,89,20,2025-12-31
10,1193,39,20,2025-12-31
10,1046,54,20,2025-12-31
10,1190,34,20,2025-12-31
10,1120,54,20,2025-12-31
10,1105,187,20,2025-12-31
10,1059,39,20,2025-12-31
10,1191,138,20,2025-12-31
10,1076,54,20,2025-12-31
10,1171,21,20,2025-12-31
10,1101,93,20,2025-12-31
10,1062,161,20,2025-12-31
10,1106,101,20,2025-12-31
10,1186,138,20,2025-12-31
10,1048,173,20,2025-12-31
10,1053,111,20,2025-12-31
10,1054,195,20,2025-12-31
10,1131,117,20,2025-12-31
10,1091,151,20,2025-12-31
10,1042,128,20,2025-12-31
10,1081,82,20,2025-12-31
10,1024,185,20,2025-12-31
10,1086,44,20,2025-12-31
10,1174,106,20,2025-12-31
10,1175,45,20,2025-12-31
10,1002,138,20,2025-12-31
10,1029,145,20,2025-12-31
10,1188,47,20,2025-12-31
10,1063,178,20,2025-12-31
10,1007,123,20,2025-12-31
10,1148,185,20,2025-12-31
10,1028,119,20,2025-12-31
10,1118,80,20,2025-12-31
10,1057,99,20,2025-12-31
10,1032,175,20,2025-12-31
10,1159,68,20,2025-12-31
10,1003,168,20,2025-12-31
10,1111,41,20,2025-12-31
10,1075,24,20,2025-12-31
10,1158,71,20,2025-12-31
10,1108,117,20,2025-12-31
10,1147,112,20,2025-12-31
10,1178,40,20,2025-12-31
10,1196,47,20,2025-12-31
10,1092,88,20,2025-12-31
10,1008,91,20,2025-12-31
10,1155,19,20,2025-12-31
10,1170,49,20,2025-12-31
11,1050,35,20,2025-12-31
11,1032,189,20,2025-12-31
11,1143,71,20,2025-12-31
11,1022,13,20,2025-12-31
11,1128,69,20,2025-12-31
11,1083,23,20,2025-12-31
11,1188,124,20,2025-12-31
11,1139,87,20,2025-12-31
11,1052,55,20,2025-12-31
11,1027,37,20,2025-12-31
11,1090,64,20,2025-12-31
11,1153,98,20,2025-12-31
11,1004,74,20,2025-12-31
11,1162,194,20,2025-12-31
11,1008,140,20,2025-12-31
11,1160,54,20,2025-12-31
11,1039,194,20,2025-12-31
11,1156,122,20,2025-12-31
11,1127,128,20,2025-12-31
11,1025,102,20,2025-12-31
11,1036,90,20,2025-12-31
11,1168,44,20,2025-12-31
11,1130,157,20,2025-12-31
11,1159,35,20,2025-12-31
11,1152,152,20,2025-12-31
11,1147,27,20,2025-12-31
11,1015,24,20,2025-12-31
11,1151,30,20,2025-12-31
11,1007,86,20,2025-12-31
11,1003,177,20,2025-12-31
11,1079,52,20,2025-12-31
11,1180,33,20,2025-12-31
11,1121,69,20,2025-12-31
11,1097,124,20,2025-12-31
11,1044,92,20,2025-12-31
11,1078,76,20,2025-12-31
11,1092,168,20,2025-12-31
11,1111,138,20,2025-12-31
11,1013,108,20,2025-12-31
11,1113,19,20,2025-12-31
11,1142,79,20,2025-12-31
11,1037,108,20,2025-12-31
11,1141,47,20,2025-12-31
11,1038,46,20,2025-12-31
11,1136,150,20,2025-12-31
11,1117,110,20,2025-12-31
11,1105,123,20,2025-12-31
11,1179,59,20,2025-12-31
11,1158,129,20,2025-12-31
11,1026,178,20,2025-12-31
11,1087,193,20,2025-12-31
11,1173,113,20,2025-12-31
11,1062,147,20,2025-12-31
11,1157,74,20,2025-12-31
11,1053,71,20,2025-12-31
11,1061,194,20,2025-12-31
11,1012,104,20,2025-12-31
11,1063,20,20,2025-12-31
11,1178,74,20,2025-12-31
11,1165,105,20,2025-12-31
11,1060,189,20,2025-12-31
11,1181,124,20,2025-12-31
11,1040,117,20,2025-12-31
11,1020,57,20,2025-12-31
11,1174,144,20,2025-12-31
11,1055,51,20,2025-12-31
11,1089,168,20,2025-12-31
11,1065,106,20,2025-12-31
11,1099,99,20,2025-12-31
11,1066,24,20,2025-12-31
11,1021,183,20,2025-12-31
11,1199,132,20,2025-12-31
11,1109,135,20,2025-12-31
11,1184,174,20,2025-12-31
11,1110,121,20,2025-12-31
11,1176,46,20,2025-12-31
11,1088,119,20,2025-12-31
11,1047,134,20,2025-12-31
11,1163,59,20,2025-12-31
11,1172,137,20,2025-12-31
11,1193,84,20,2025-12-31
11,1054,135,20,2025-12-31
11,1058,33,20,2025-12-31
11,1171,197,20,2025-12-31
11,1006,57,20,2025-12-31
11,1009,136,20,2025-12-31
11,1144,101,20,2025-12-31
11,1080,64,20,2025-12-31
11,1035,159,20,2025-12-31
11,1129,84,20,2025-12-31
11,1056,134,20,2025-12-31
11,1166,132,20,2025-12-31
11,1132,174,20,2025-12-31
11,1198,20,20,2025-12-31
11,1030,113,20,2025-12-31
11,1108,24,20,2025-12-31
11,1114,118,20,2025-12-31
11,1148,89,20,2025-12-31
11,1093,181,20,2025-12-31
11,1197,138,20,2025-12-31
12,1198,165,20,2025-12-31
12,1014,147,20,2025-12-31
12,1043,150,20,2025-12-31
12,1181,95,20,2025-12-31
12,1063,104,20,2025-12-31
12,1098,102,20,2025-12-31
12,1029,84,20,2025-12-31
12,1132,129,20,2025-12-31
12,1166,115,20,2025-12-31
12,1060,54,20,2025-12-31
12,1011,18,20,2025-12-31
12,1140,112,20,2025-12-31
12,1178,184,20,2025-12-31
12,1148,47,20,2025-12-31
12,1013,189,20,2025-12-31
12,1093,147,20,2025-12-31
12,1087,149,20,2025-12-31
12,1162,52,20,2025-12-31
12,1095,120,20,2025-12-31
12,1145,86,20,2025-12-31
12,1090,126,20,2025-12-31
12,1053,107,20,2025-12-31
12,1112,49,20,2025-12-31
12,1019,30,20,2025-12-31
12,1017,110,20,2025-12-31
12,1050,181,20,2025-12-31
12,1126,171,20,2025-12-31
12,1051,54,20,2025-12-31
12,1191,154,20,2025-12-31
12,1190,40,20,2025-12-31
12,1188,23,20,2025-12-31
12,1069,168,20,2025-12-31
12,1121,87,20,2025-12-31
12,1028,154,20,2025-12-31
12,1065,75,20,2025-12-31
12,1024,157,20,2025-12-31
12,1057,130,20,2025-12-31
12,1047,116,20,2025-12-31
12,1049,21,20,2025-12-31
12,1169,103,20,2025-12-31
12,1163,149,20,2025-12-31
12,1172,100,20,2025-12-31
12,1003,91,20,2025-12-31
12,1046,98,20,2025-12-31
12,1189,103,20,2025-12-31
12,1174,62,20,2025-12-31
12,1137,21,20,2025-12-31
12,1170,126,20,2025-12-31
12,1108,81,20,2025-12-31
12,1116,12,20,2025-12-31
12,1185,79,20,2025-12-31
12,1153,190,20,2025-12-31
12,1128,13,20,2025-12-31
12,1109,177,20,2025-12-31
12,1026,94,20,2025-12-31
12,1158,69,20,2025-12-31
12,1179,33,20,2025-12-31
12,1159,103,20,2025-12-31
12,1067,74,20,2025-12-31
12,1149,31,20,2025-12-31
12,1186,33,20,2025-12-31
12,1092,66,20,2025-12-31
12,1187,170,20,2025-12-31
12,1064,194,20,2025-12-31
12,1142,134,20,2025-12-31
12,1118,156,20,2025-12-31
12,1015,133,20,2025-12-31
12,1130,38,20,2025-12-31
12,1157,155,20,2025-12-31
12,1054,101,20,2025-12-31
12,1094,130,20,2025-12-31
12,1106,115,20,2025-12-31
12,1077,101,20,2025-12-31
12,1045,133,20,2025-12-31
12,1062,162,20,2025-12-31
12,1016,64,20,2025-12-31
12,1117,140,20,2025-12-31
12,1144,107,20,2025-12-31
12,1134,192,20,2025-12-31
12,1001,101,20,2025-12-31
12,1074,99,20,2025-12-31
12,1058,104,20,2025-12-31
12,1150,108,20,2025-12-31
12,1080,168,20,2025-12-31
12,1133,112,20,2025-12-31
12,1154,89,20,2025-12-31
12,1176,157,20,2025-12-31
12,1155,29,20,2025-12-31
12,1044,176,20,2025-12-31
12,1180,104,20,2025-12-31
12,1125,134,20,2025-12-31
12,1066,172,20,2025-12-31
12,1056,155,20,2025-12-31
12,1072,98,20,2025-12-31
12,1138,79,20,2025-12-31
12,1059,44,20,2025-12-31
12,1008,145,20,2025-12-31
12,1119,164,20,2025-12-31
12,1010,17,20,2025-12-31
12,1122,87,20,2025-12-31
13,1189,100,20,2025-12-31
13,1013,37,20,2025-12-31
13,1035,25,20,2025-12-31
13,1042,18,20,2025-12-31
13,1144,61,20,2025-12-31
13,1071,47,20,2025-12-31
13,1010,26,20,2025-12-31
13,1020,40,20,2025-12-31
13,1153,40,20,2025-12-31
13,1182,121,20,2025-12-31
13,1123,83,20,2025-12-31
13,1016,80,20,2025-12-31
13,1125,135,20,2025-12-31
13,1102,101,20,2025-12-31
13,1108,23,20,2025-12-31
13,1136,13,20,2025-12-31
13,1141,195,20,2025-12-31
13,1118,70,20,2025-12-31
13,1160,11,20,2025-12-31
13,1032,11,20,2025-12-31
13,1116,150,20,2025-12-31
13,1191,161,20,2025-12-31
13,1128,101,20,2025-12-31
13,1166,194,20,2025-12-31
13,1106,49,20,2025-12-31
13,1184,61,20,2025-12-31
13,1045,57,20,2025-12-31
13,1039,77,20,2025-12-31
13,1051,189,20,2025-12-31
13,1001,145,20,2025-12-31
13,1167,130,20,2025-12-31
13,1007,129,20,2025-12-31
13,1047,188,20,2025-12-31
13,1050,146,20,2025-12-31
13,1009,67,20,2025-12-31
13,1155,114,20,2025-12-31
13,1173,199,20,2025-12-31
13,1140,123,20,2025-12-31
13,1176,39,20,2025-12-31
13,1158,57,20,2025-12-31
13,1134,165,20,2025-12-31
13,1036,128,20,2025-12-31
13,1152,190,20,2025-12-31
13,1012,118,20,2025-12-31
13,1084,88,20,2025-12-31
13,1194,38,20,2025-12-31
13,1196,109,20,2025-12-31
13,1089,25,20,2025-12-31
13,1168,37,20,2025-12-31
13,1137,146,20,2025-12-31
13,1014,120,20,2025-12-31
13,1148,57,20,2025-12-31
13,1174,179,20,2025-12-31
13,1018,88,20,2025-12-31
13,1095,43,20,2025-12-31
13,1200,46,20,2025-12-31
13,1059,54,20,2025-12-31
13,1003,83,20,2025-12-31
13,1150,131,20,2025-12-31
13,1180,139,20,2025-12-31
13,1185,60,20,2025-12-31
13,1113,22,20,2025-12-31
13,1103,160,20,2025-12-31
13,1053,74,20,2025-12-31
13,1085,128,20,2025-12-31
13,1055,72,20,2025-12-31
13,1100,18,20,2025-12-31
13,1006,179,20,2025-12-31
13,1019,191,20,2025-12-31
13,1024,60,20,2025-12-31
13,1062,96,20,2025-12-31
13,1092,195,20,2025-12-31
13,1109,25,20,2025-12-31
13,1088,88,20,2025-12-31
13,1076,15,20,2025-12-31
13,1126,127,20,2025-12-31
13,1195,29,20,2025-12-31
13,1079,32,20,2025-12-31
13,1052,180,20,2025-12-31
13,1192,142,20,2025-12-31
13,1179,190,20,2025-12-31
13,1094,81,20,2025-12-31
13,1111,83,20,2025-12-31
13,1038,149,20,2025-12-31
13,1187,126,20,2025-12-31
13,1063,196,20,2025-12-31
13,1156,89,20,2025-12-31
13,1073,128,20,2025-12-31
13,1061,11,20,2025-12-31
13,1060,82,20,2025-12-31
13,1131,194,20,2025-12-31
13,1002,192,20,2025-12-31
13,1058,23,20,2025-12-31
13,1172,151,20,2025-12-31
13,1056,148,20,2025-12-31
13,1197,75,20,2025-12-31
13,1157,119,20,2025-12-31
13,1074,107,20,2025-12-31
13,1083,129,20,2025-12-31
13,1086,158,20,2025-12-31
14,1036,19,20,2025-12-31
14,1066,150,20,2025-12-31
14,1063,138,20,2025-12-31
14,1199,72,20,2025-12-31
14,1015,46,20,2025-12-31
14,1013,174,20,2025-12-31
14,1087,14,20,2025-12-31
14,1110,84,20,2025-12-31
14,1173,137,20,2025-12-31
14,1016,48,20,2025-12-31
14,1047,59,20,2025-12-31
14,1120,35,20,2025-12-31
14,1145,149,20,2025-12-31
14,1007,76,20,2025-12-31
14,1019,12,20,2025-12-31
14,1197,152,20,2025-12-31
14,1154,68,20,2025-12-31
14,1098,74,20,2025-12-31
14,1101,165,20,2025-12-31
14,1090,165,20,2025-12-31
14,1096,100,20,2025-12-31
14,1177,138,20,2025-12-31
14,1043,15,20,2025-12-31
14,1127,58,20,2025-12-31
14,1034,97,20,2025-12-31
14,1181,85,20,2025-12-31
14,1133,127,20,2025-12-31
14,1033,168,20,2025-12-31
14,1148,151,20,2025-12-31
14,1200,76,20,2025-12-31
14,1044,140,20,2025-12-31
14,1117,157,20,2025-12-31
14,1178,86,20,2025-12-31
14,1073,170,20,2025-12-31
14,1032,95,20,2025-12-31
14,1198,12,20,2025-12-31
14,1172,30,20,2025-12-31
14,1106,194,20,2025-12-31
14,1038,136,20,2025-12-31
14,1158,93,20,2025-12-31
14,1194,51,20,2025-12-31
14,1014,33,20,2025-12-31
14,1025,24,20,2025-12-31
14,1050,150,20,2025-12-31
14,1094,48,20,2025-12-31
14,1156,18,20,2025-12-31
14,1124,126,20,2025-12-31
14,1100,43,20,2025-12-31
14,1190,198,20,2025-12-31
14,1048,57,20,2025-12-31
14,1077,169,20,2025-12-31
14,1028,98,20,2025-12-31
14,1035,116,20,2025-12-31
14,1030,18,20,2025-12-31
14,1183,181,20,2025-12-31
14,1067,37,20,2025-12-31
14,1186,158,20,2025-12-31
14,1193,76,20,2025-12-31
14,1151,95,20,2025-12-31
14,1107,42,20,2025-12-31
14,1132,54,20,2025-12-31
14,1179,140,20,2025-12-31
14,1168,155,20,2025-12-31
14,1026,188,20,2025-12-31
14,1143,12,20,2025-12-31
14,1152,42,20,2025-12-31
14,1011,106,20,2025-12-31
14,1085,69,20,2025-12-31
14,1169,95,20,2025-12-31
14,1079,37,20,2025-12-31
14,1055,63,20,2025-12-31
14,1091,81,20,2025-12-31
14,1113,31,20,2025-12-31
14,1103,37,20,2025-12-31
14,1137,104,20,2025-12-31
14,1080,21,20,2025-12-31
14,1003,129,20,2025-12-31
14,1159,48,20,2025-12-31
14,1054,97,20,2025-12-31
14,1171,114,20,2025-12-31
14,1119,195,20,2025-12-31
14,1112,183,20,2025-12-31
14,1102,59,20,2025-12-31
14,1192,82,20,2025-12-31
14,1069,106,20,2025-12-31
14,1187,195,20,2025-12-31
14,1099,116,20,2025-12-31
14,1002,113,20,2025-12-31
14,1146,25,20,2025-12-31
14,1086,169,20,2025-12-31
14,1157,51,20,2025-12-31
14,1155,129,20,2025-12-31
14,1058,174,20,2025-12-31
14,1165,170,20,2025-12-31
14,1167,89,20,2025-12-31
14,1039,44,20,2025-12-31
14,1111,49,20,2025-12-31
14,1174,93,20,2025-12-31
14,1023,168,20,2025-12-31
14,1074,15,20,2025-12-31
15,1002,172,20,2025-12-31
15,1028,100,20,2025-12-31
15,1010,59,20,2025-12-31
15,1136,105,20,2025-12-31
15,1078,108,20,2025-12-31
15,1192,10,20,2025-12-31
15,1114,114,20,2025-12-31
15,1060,90,20,2025-12-31
15,1024,17,20,2025-12-31
15,1141,172,20,2025-12-31
15,1001,154,20,2025-12-31
15,1026,170,20,2025-12-31
15,1189,16,20,2025-12-31
15,1164,129,20,2025-12-31
15,1153,65,20,2025-12-31
15,1034,84,20,2025-12-31
15,1132,49,20,2025-12-31
15,1033,71,20,2025-12-31
15,1006,43,20,2025-12-31
15,1015,131,20,2025-12-31
15,1177,84,20,2025-12-31
15,1022,143,20,2025-12-31
15,1082,124,20,2025-12-31
15,1042,58,20,2025-12-31
15,1190,132,20,2025-12-31
15,1031,174,20,2025-12-31
15,1128,84,20,2025-12-31
15,1172,162,20,2025-12-31
15,1186,116,20,2025-12-31
15,1027,71,20,2025-12-31
15,1120,172,20,2025-12-31
15,1156,41,20,2025-12-31
15,1130,129,20,2025-12-31
15,1173,65,20,2025-12-31
15,1029,92,20,2025-12-31
15,1063,25,20,2025-12-31
15,1123,106,20,2025-12-31
15,1011,114,20,2025-12-31
15,1148,131,20,2025-12-31
15,1170,44,20,2025-12-31
15,1125,145,20,2025-12-31
15,1154,16,20,2025-12-31
15,1083,118,20,2025-12-31
15,1112,43,20,2025-12-31
15,1144,70,20,2025-12-31
15,1018,85,20,2025-12-31
15,1151,172,20,2025-12-31
15,1020,182,20,2025-12-31
15,1158,69,20,2025-12-31
15,1116,56,20,2025-12-31
15,1162,121,20,2025-12-31
15,1118,107,20,2025-12-31
15,1182,39,20,2025-12-31
15,1091,127,20,2025-12-31
15,1090,77,20,2025-12-31
15,1166,154,20,2025-12-31
15,1195,137,20,2025-12-31
15,1053,18,20,2025-12-31
15,1081,131,20,2025-12-31
15,1005,43,20,2025-12-31
15,1194,167,20,2025-12-31
15,1055,180,20,2025-12-31
15,1080,158,20,2025-12-31
15,1093,183,20,2025-12-31
15,1109,197,20,2025-12-31
15,1070,95,20,2025-12-31
15,1122,101,20,2025-12-31
15,1062,133,20,2025-12-31
15,1199,196,20,2025-12-31
15,1101,132,20,2025-12-31
15,1108,165,20,2025-12-31
15,1152,77,20,2025-12-31
15,1023,60,20,2025-12-31
15,1017,60,20,2025-12-31
15,1067,191,20,2025-12-31
15,1169,57,20,2025-12-31
15,1198,75,20,2025-12-31
15,1064,55,20,2025-12-31
15,1009,141,20,2025-12-31
15,1019,88,20,2025-12-31
15,1013,151,20,2025-12-31
15,1117,120,20,2025-12-31
15,1038,17,20,2025-12-31
15,1197,136,20,2025-12-31
15,1150,19,20,2025-12-31
15,1044,87,20,2025-12-31
15,1079,168,20,2025-12-31
15,1131,11,20,2025-12-31
15,1140,10,20,2025-12-31
15,1167,21,20,2025-12-31
15,1188,198,20,2025-12-31
15,1037,181,20,2025-12-31
15,1040,56,20,2025-12-31
15,1007,194,20,2025-12-31
15,1035,124,20,2025-12-31
15,1133,58,20,2025-12-31
15,1180,37,20,2025-12-31
15,1171,123,20,2025-12-31
15,1106,129,20,2025-12-31
15,1048,183,20,2025-12-31
16,1112,65,20,2025-12-31
16,1063,181,20,2025-12-31
16,1142,76,20,2025-12-31
16,1046,142,20,2025-12-31
16,1106,25,20,2025-12-31
16,1119,17,20,2025-12-31
16,1059,151,20,2025-12-31
16,1013,49,20,2025-12-31
16,1071,104,20,2025-12-31
16,1133,56,20,2025-12-31
16,1017,174,20,2025-12-31
16,1125,54,20,2025-12-31
16,1193,194,20,2025-12-31
16,1183,156,20,2025-12-31
16,1005,57,20,2025-12-31
16,1082,70,20,2025-12-31
16,1086,41,20,2025-12-31
16,1053,33,20,2025-12-31
16,1068,128,20,2025-12-31
16,1066,189,20,2025-12-31
16,1194,29,20,2025-12-31
16,1016,192,20,2025-12-31
16,1087,46,20,2025-12-31
16,1131,185,20,2025-12-31
16,1151,197,20,2025-12-31
16,1149,165,20,2025-12-31
16,1109,35,20,2025-12-31
16,1052,142,20,2025-12-31
16,1166,133,20,2025-12-31
16,1163,109,20,2025-12-31
16,1173,80,20,2025-12-31
16,1025,165,20,2025-12-31
16,1127,81,20,2025-12-31
16,1185,95,20,2025-12-31
16,1065,28,20,2025-12-31
16,1168,168,20,2025-12-31
16,1081,82,20,2025-12-31
16,1121,42,20,2025-12-31
16,1088,197,20,2025-12-31
16,1124,189,20,2025-12-31
16,1094,181,20,2025-12-31
16,1105,115,20,2025-12-31
16,1174,41,20,2025-12-31
16,1006,185,20,2025-12-31
16,1014,26,20,2025-12-31
16,1134,187,20,2025-12-31
16,1153,80,20,2025-12-31
16,1186,145,20,2025-12-31
16,1047,17,20,2025-12-31
16,1200,28,20,2025-12-31
16,1057,194,20,2025-12-31
16,1008,69,20,2025-12-31
16,1001,58,20,2025-12-31
16,1035,66,20,2025-12-31
16,1091,188,20,2025-12-31
16,1171,105,20,2025-12-31
16,1110,156,20,2025-12-31
16,1128,46,20,2025-12-31
16,1097,118,20,2025-12-31
16,1026,115,20,2025-12-31
16,1074,174,20,2025-12-31
16,1085,67,20,2025-12-31
16,1024,145,20,2025-12-31
16,1117,142,20,2025-12-31
16,1176,33,20,2025-12-31
16,1108,59,20,2025-12-31
16,1152,153,20,2025-12-31
16,1042,35,20,2025-12-31
16,1122,18,20,2025-12-31
16,1195,16,20,2025-12-31
16,1077,30,20,2025-12-31
16,1040,127,20,2025-12-31
16,1180,53,20,2025-12-31
16,1099,126,20,2025-12-31
16,1115,174,20,2025-12-31
16,1192,15,20,2025-12-31
16,1135,115,20,2025-12-31
16,1136,14,20,2025-12-31
16,1096,104,20,2025-12-31
16,1130,157,20,2025-12-31
16,1023,115,20,2025-12-31
16,1132,159,20,2025-12-31
16,1146,91,20,2025-12-31
16,1060,129,20,2025-12-31
16,1079,45,20,2025-12-31
16,1043,125,20,2025-12-31
16,1054,174,20,2025-12-31
16,1156,141,20,2025-12-31
16,1126,25,20,2025-12-31
16,1191,117,20,2025-12-31
16,1129,115,20,2025-12-31
16,1189,83,20,2025-12-31
16,1030,176,20,2025-12-31
16,1049,45,20,2025-12-31
16,1090,115,20,2025-12-31
16,1048,140,20,2025-12-31
16,1015,61,20,2025-12-31
16,1179,184,20,2025-12-31
16,1012,109,20,2025-12-31
16,1031,158,20,2025-12-31
17,1094,148,20,2025-12-31
17,1133,78,20,2025-12-31
17,1051,163,20,2025-12-31
17,1079,111,20,2025-12-31
17,1015,145,20,2025-12-31
17,1003,145,20,2025-12-31
17,1020,51,20,2025-12-31
17,1199,175,20,2025-12-31
17,1143,89,20,2025-12-31
17,1001,39,20,2025-12-31
17,1037,121,20,2025-12-31
17,1188,104,20,2025-12-31
17,1198,159,20,2025-12-31
17,1089,87,20,2025-12-31
17,1032,144,20,2025-12-31
17,1129,138,20,2025-12-31
17,1033,35,20,2025-12-31
17,1082,156,20,2025-12-31
17,1168,116,20,2025-12-31
17,1166,68,20,2025-12-31
17,1007,189,20,2025-12-31
17,1085,188,20,2025-12-31
17,1066,41,20,2025-12-31
17,1116,193,20,2025-12-31
17,1045,97,20,2025-12-31
17,1063,171,20,2025-12-31
17,1047,86,20,2025-12-31
17,1068,12,20,2025-12-31
17,1057,137,20,2025-12-31
17,1072,185,20,2025-12-31
17,1006,10,20,2025-12-31
17,1182,151,20,2025-12-31
17,1189,42,20,2025-12-31
17,1158,49,20,2025-12-31
17,1017,150,20,2025-12-31
17,1173,150,20,2025-12-31
17,1178,14,20,2025-12-31
17,1197,147,20,2025-12-31
17,1052,53,20,2025-12-31
17,1044,17,20,2025-12-31
17,1119,181,20,2025-12-31
17,1123,24,20,2025-12-31
17,1096,190,20,2025-12-31
17,1174,176,20,2025-12-31
17,1137,98,20,2025-12-31
17,1077,139,20,2025-12-31
17,1029,72,20,2025-12-31
17,1061,101,20,2025-12-31
17,1192,146,20,2025-12-31
17,1083,82,20,2025-12-31
17,1183,163,20,2025-12-31
17,1004,60,20,2025-12-31
17,1172,158,20,2025-12-31
17,1107,94,20,2025-12-31
17,1151,20,20,2025-12-31
17,1062,175,20,2025-12-31
17,1098,14,20,2025-12-31
17,1080,92,20,2025-12-31
17,1035,112,20,2025-12-31
17,1043,136,20,2025-12-31
17,1104,142,20,2025-12-31
17,1040,66,20,2025-12-31
17,1165,46,20,2025-12-31
17,1103,125,20,2025-12-31
17,1021,123,20,2025-12-31
17,1154,100,20,2025-12-31
17,1074,25,20,2025-12-31
17,1070,49,20,2025-12-31
17,1179,156,20,2025-12-31
17,1163,33,20,2025-12-31
17,1176,189,20,2025-12-31
